timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1151337600000,5146617,28.6036,29.6373,28.5737,29.2549,0.7414,2.6,1.7,252140738.0,,
1151424000000,2680057,29.1951,29.1951,28.4422,28.5916,-0.6641,-2.27,0.89,128599786.0,,
1151510400000,3719105,28.6215,28.974,28.4422,28.741,0.1487,0.52,1.23,178456804.0,,
1151596800000,3903278,28.8306,29.1294,27.9642,28.3466,-0.3937,-1.37,1.29,185164398.0,,
1151856000000,4828774,28.3347,28.3347,27.7133,27.9642,-0.3827,-1.35,1.6,225238880.0,,
1151942400000,5250666,27.785,28.1136,27.2771,28.0837,0.1202,0.43,1.74,242839931.0,,
1152028800000,1557263,28.2032,28.2032,27.6057,27.8148,-0.2696,-0.96,0.52,72575812.0,,
1152115200000,2205560,27.785,28.1435,27.546,27.8925,0.0779,0.28,0.73,103048532.0,,
1152201600000,2802363,27.9164,28.0778,27.4324,27.4802,-0.4128,-1.48,0.93,129587181.0,,
1152460800000,2769775,27.4145,27.4145,26.7991,26.9066,-0.5744,-2.09,0.92,125019271.0,,
1152547200000,2721409,26.8887,27.1635,26.6497,26.7393,-0.1668,-0.62,0.9,122211032.0,,
1152633600000,3312513,26.7094,26.7393,26.0223,26.2852,-0.4546,-1.7,1.1,145831734.0,,
1152720000000,3942420,26.1418,27.1277,25.8609,26.6915,0.4074,1.55,1.3,175231413.0,,
1152806400000,1834374,26.4107,26.7393,26.0641,26.6317,-0.0587,-0.22,0.61,80947648.0,,
1153065600000,2568418,26.4704,27.2173,26.2015,26.805,0.1731,0.65,0.85,115482082.0,,
1153152000000,1539232,26.7811,26.805,26.3091,26.4824,-0.3216,-1.2,0.51,68227611.0,,
1153238400000,3132698,26.4107,26.5302,25.6339,25.9745,-0.5085,-1.92,1.04,136738969.0,,
